game_id,selected,Goalkeeper,Defender,Midfielder,Attacker,transfers_balance,avg_team_strength_next_X,minutes,points_next_X
3868,108078,0,0,0,1,-11992,3,25,4
4410,102707,0,0,0,1,-6730,3,22,6.666666667
4956,102468,0,0,0,1,-1385,2.666666667,78,6.333333333
5504,129331,0,0,0,1,23681,3.333333333,73,5
6054,170929,0,0,0,1,38712,3.333333333,90,0.666666667
6606,173007,0,0,0,1,2110,3.333333333,90,1
7159,183505,0,0,0,1,8454,3.333333333,57,0.666666667
7715,153137,0,0,0,1,-28918,3.333333333,20,0.666666667
8273,133670,0,0,0,1,-19831,3.333333333,64,0
8832,117693,0,0,0,1,-17009,2.666666667,0,0
9394,106594,0,0,0,1,-11640,2.666666667,0,0.333333333
9959,100017,0,0,0,1,-6913,2.333333333,0,1
10527,96966,0,0,0,1,-3332,2.333333333,0,1
11095,98825,0,0,0,1,1155,3,14,0.666666667
11665,95685,0,0,0,1,-3856,3.333333333,90,0
12239,92523,0,0,0,1,-3316,3,0,0
12818,90760,0,0,0,1,-2203,3.333333333,0,0
13401,89235,0,0,0,1,-1549,4,0,0
14055,87216,0,0,0,1,-2078,4,0,0
15139,85477,0,0,0,1,-360,3.333333333,0,0
15744,85081,0,0,0,1,-419,2.666666667,0,0
16350,84656,0,0,0,1,-473,2.666666667,0,0
16892,84272,0,0,0,1,-423,2.333333333,0,0
17333,84003,0,0,0,1,-376,2.333333333,0,0
17332,84003,0,0,0,1,-376,3.333333333,0,0
18121,83811,0,0,0,1,-263,3.666666667,0,0
18583,83654,0,0,0,1,-204,4,0,0
459,396333,0,0,1,0,0,3,0,4.333333333
984,679528,0,0,1,0,163399,3.333333333,90,2.333333333
1511,762023,0,0,1,0,58328,2.666666667,90,2.333333333
2042,811451,0,0,1,0,28366,2.666666667,90,2.666666667
2579,821557,0,0,1,0,-2975,3.333333333,90,2.333333333
3116,741628,0,0,1,0,-82484,3.333333333,90,2.666666667
3654,691911,0,0,1,0,-53507,3.666666667,90,2.333333333
4193,670942,0,0,1,0,-25645,3,90,2.666666667
4735,641562,0,0,1,0,-33591,3,90,2.333333333
5281,617645,0,0,1,0,-26171,2.666666667,90,2.333333333
5829,573861,0,0,1,0,-45165,3.333333333,77,1.666666667
6379,544678,0,0,1,0,-31158,3.333333333,79,2
6931,517545,0,0,1,0,-28152,3.333333333,63,1.333333333
7484,504602,0,0,1,0,-15006,3.333333333,90,1.666666667
8040,490907,0,0,1,0,-13857,3.333333333,90,1.333333333
8598,465378,0,0,1,0,-24684,3.333333333,0,2
9157,445930,0,0,1,0,-21391,2.666666667,90,2
9719,434939,0,0,1,0,-12309,2.666666667,90,2.333333333
10284,420479,0,0,1,0,-15007,2.333333333,74,2.666666667
10852,408342,0,0,1,0,-12745,2.333333333,90,2.333333333
11420,399884,0,0,1,0,-9350,3,90,2
11990,394406,0,0,1,0,-7018,3.333333333,90,1.666666667
12564,380977,0,0,1,0,-13668,3,90,2.333333333
13143,372487,0,0,1,0,-9684,3.333333333,90,2
13773,366146,0,0,1,0,-6253,4,90,2.333333333
14380,360408,0,0,1,0,-6594,4,69,4.333333333
15464,348705,0,0,1,0,-1685,3.333333333,90,4.666666667
16069,349283,0,0,1,0,299,2.666666667,90,4.333333333
16675,373857,0,0,1,0,22950,2.666666667,67,1.666666667
17045,389224,0,0,1,0,6890,2.333333333,71,2
17817,393306,0,0,1,0,9901,2.333333333,73,2.333333333
17816,393306,0,0,1,0,9901,3.333333333,63,2.666666667
18311,388665,0,0,1,0,-2220,3.666666667,90,2.333333333
18912,377975,0,0,1,0,-11315,4,90,2
496,7919,0,0,0,1,0,3,0,0
1021,8175,0,0,0,1,-1426,3.333333333,0,0
1548,6956,0,0,0,1,-1584,2.666666667,0,0
2079,6152,0,0,0,1,-1116,2.666666667,0,0
2616,4762,0,0,0,1,-1435,3.333333333,0,0
3153,4366,0,0,0,1,-469,3.333333333,0,0
3691,4088,0,0,0,1,-310,3.666666667,0,0
4230,3927,0,0,0,1,-171,3,0,0
4772,3775,0,0,0,1,-172,3,0,0
5318,3688,0,0,0,1,-103,2.666666667,0,0
5866,3625,0,0,0,1,-77,3.333333333,0,0
6416,3566,0,0,0,1,-66,3.333333333,0,0
6968,3520,0,0,0,1,-51,3.333333333,0,0
7521,3503,0,0,0,1,-27,3.333333333,0,0
8077,3476,0,0,0,1,-34,3.333333333,0,0
8635,3456,0,0,0,1,-26,3.333333333,0,0
9194,3431,0,0,0,1,-38,2.666666667,0,0
9756,3416,0,0,0,1,-23,2.666666667,0,0
10321,3395,0,0,0,1,-27,2.333333333,0,0
10889,3378,0,0,0,1,-28,2.333333333,0,0
11457,3362,0,0,0,1,-17,3,0,0
12027,3364,0,0,0,1,-8,3.333333333,0,0
12601,3342,0,0,0,1,-25,3,0,0
13180,3316,0,0,0,1,-30,3.333333333,0,0
13813,3303,0,0,0,1,-16,4,0,0
14417,3284,0,0,0,1,-20,4,0,0
15501,3275,0,0,0,1,-4,3.333333333,0,0
16106,3276,0,0,0,1,-4,2.666666667,0,0
16712,3279,0,0,0,1,-3,2.666666667,0,0
17072,3272,0,0,0,1,-4,2.333333333,0,0
17868,3271,0,0,0,1,-8,2.333333333,0,0
17867,3271,0,0,0,1,-8,3.333333333,0,0
18337,3271,0,0,0,1,-4,3.666666667,0,0
18952,3268,0,0,0,1,-3,4,0,0
498,120895,1,0,0,0,0,3,0,3.333333333
1023,191526,1,0,0,0,15996,3.333333333,90,3.333333333
1550,208141,1,0,0,0,5352,2.666666667,90,3.333333333
2081,223013,1,0,0,0,6909,2.666666667,90,4.666666667
2618,279787,1,0,0,0,41275,3.333333333,90,3.666666667
3155,271306,1,0,0,0,-7176,3.333333333,90,6
3693,263449,1,0,0,0,-9450,3.666666667,90,4.333333333
4232,291749,1,0,0,0,18848,3,90,5.333333333
4774,297864,1,0,0,0,3947,3,90,3
5320,314839,1,0,0,0,10897,2.666666667,90,4.666666667
5868,324192,1,0,0,0,7514,3.333333333,90,3.666666667
6418,322850,1,0,0,0,-2261,3.333333333,90,6
6970,317575,1,0,0,0,-6279,3.333333333,90,4.333333333
7523,326353,1,0,0,0,4579,3.333333333,90,5.666666667
8079,331769,1,0,0,0,4585,3.333333333,90,3
8637,316820,1,0,0,0,-12548,3.333333333,90,3.333333333
9196,353799,1,0,0,0,25652,2.666666667,90,1.666666667
9758,353726,1,0,0,0,1196,2.666666667,90,3.333333333
10323,348640,1,0,0,0,-5744,2.333333333,90,5
10891,351770,1,0,0,0,556,2.333333333,90,5
11459,388388,1,0,0,0,31481,3,90,3.666666667
12029,401182,1,0,0,0,10536,3.333333333,90,1.666666667
12603,357434,1,0,0,0,-41851,3,90,3
13182,348865,1,0,0,0,-11587,3.333333333,90,2.333333333
13815,351761,1,0,0,0,-2614,4,90,2
14419,327341,1,0,0,0,-20516,4,90,1
15503,288968,1,0,0,0,-14118,3.333333333,90,1.666666667
16108,272808,1,0,0,0,-16662,2.666666667,0,5.333333333
16714,271379,1,0,0,0,-2207,2.666666667,90,5
17073,312068,1,0,0,0,10175,2.333333333,90,6.333333333
17872,405674,1,0,0,0,59045,2.333333333,90,4.333333333
17871,405674,1,0,0,0,59045,3.333333333,90,4.333333333
18338,384010,1,0,0,0,25485,3.666666667,90,2.666666667
18954,333569,1,0,0,0,-34683,4,90,2
499,56369,0,0,1,0,0,3,0,1
1024,56613,0,0,1,0,-12214,3.333333333,0,2
1551,53872,0,0,1,0,-7042,2.666666667,30,2
2082,55153,0,0,1,0,-2389,2.666666667,78,2.333333333
2619,57818,0,0,1,0,-378,3.333333333,78,3.666666667
3156,46394,0,0,1,0,-11583,3.333333333,49,3.666666667
3694,45032,0,0,1,0,-2442,3.666666667,78,3.333333333
4233,61282,0,0,1,0,13545,3,80,1
4775,57306,0,0,1,0,-4353,3,9,1
5321,57065,0,0,1,0,-1270,2.666666667,68,1.333333333
5869,51611,0,0,1,0,-5926,3.333333333,0,1.666666667
6419,48958,0,0,1,0,-3142,3.333333333,26,2.333333333
6971,46709,0,0,1,0,-2662,3.333333333,81,1.666666667
7524,46699,0,0,1,0,-343,3.333333333,57,2.333333333
8080,46647,0,0,1,0,-268,3.333333333,66,2
8638,45810,0,0,1,0,-1027,3.333333333,13,2.333333333
9197,43261,0,0,1,0,-2631,2.666666667,64,3.333333333
9759,43356,0,0,1,0,-294,2.666666667,74,3
10324,43246,0,0,1,0,-504,2.333333333,60,2.333333333
10892,45060,0,0,1,0,1326,2.333333333,79,1
11460,44837,0,0,1,0,-501,3,2,1.333333333
12030,44176,0,0,1,0,-1263,3.333333333,0,2
12604,43762,0,0,1,0,-811,3,62,1.666666667
13183,43778,0,0,1,0,-461,3.333333333,62,1.333333333
13816,43718,0,0,1,0,-244,4,76,1.666666667
14420,43411,0,0,1,0,-649,4,20,1.666666667
15504,43252,0,0,1,0,-162,3.333333333,38,1.666666667
16109,43480,0,0,1,0,102,2.666666667,76,0.666666667
16715,43579,0,0,1,0,-94,2.666666667,22,1
17074,44002,0,0,1,0,24,2.333333333,55,1
17874,43769,0,0,1,0,-212,2.333333333,0,1
17873,43769,0,0,1,0,-212,3.333333333,90,0.333333333
18339,43812,0,0,1,0,-53,3.666666667,8,0
18955,43606,0,0,1,0,-255,4,0,0.333333333
13263,84062,0,0,0,1,81312,3.333333333,0,5.666666667
13903,112523,0,0,0,1,25305,4,64,5.666666667
14500,212724,0,0,0,1,98765,4,90,4
15584,161277,0,0,0,1,-7998,3.333333333,90,4
16189,230031,0,0,0,1,67387,2.666666667,83,4
16795,288761,0,0,0,1,57710,2.666666667,90,2
17113,306934,0,0,0,1,-7195,2.333333333,90,1.333333333
17992,298280,0,0,0,1,11157,2.333333333,65,1.333333333
17991,298280,0,0,0,1,11157,3.333333333,76,1
18384,259021,0,0,0,1,-33985,3.666666667,0,3.333333333
19043,147033,0,0,0,1,-113929,4,75,3.333333333
135,49531,1,0,0,0,0,3.333333333,0,4.333333333
660,110567,1,0,0,0,17259,3.333333333,90,4
1187,148738,1,0,0,0,31979,2.333333333,90,5.333333333
1718,191464,1,0,0,0,36357,2.333333333,90,7.333333333
2255,253852,1,0,0,0,53309,2.666666667,90,5.333333333
2792,364076,1,0,0,0,97934,3,90,4
3330,427537,1,0,0,0,57431,3,90,1.666666667
3869,460160,1,0,0,0,30084,3.333333333,90,1.333333333
4411,440689,1,0,0,0,-18203,3.666666667,90,1.333333333
4957,407811,1,0,0,0,-32343,4.333333333,90,1.666666667
5505,371843,1,0,0,0,-37140,4.333333333,90,4.666666667
6055,357474,1,0,0,0,-15906,4,90,6
6607,345342,1,0,0,0,-12227,3,90,5.666666667
7160,380136,1,0,0,0,28184,2.666666667,90,3
7716,398504,1,0,0,0,18709,2.666666667,90,1
8274,397069,1,0,0,0,-194,3.666666667,90,0.666666667
8833,401532,1,0,0,0,1660,3.333333333,90,0
9395,347901,1,0,0,0,-51473,3.666666667,0,0
9960,317281,1,0,0,0,-31067,3,0,0
10528,300760,1,0,0,0,-17048,3.333333333,0,0
11096,284466,1,0,0,0,-17920,3.666666667,0,0
11666,258633,1,0,0,0,-26325,3.333333333,0,0
12240,228193,1,0,0,0,-30225,3,45,0
12819,204143,1,0,0,0,-24580,2.333333333,0,0
13402,196567,1,0,0,0,-6972,2.666666667,0,0
14056,190217,1,0,0,0,-7639,3.333333333,0,0
14612,181347,1,0,0,0,-7580,3.333333333,0,1
15140,178830,1,0,0,0,-4187,3,0,1
15745,175157,1,0,0,0,-3805,2.333333333,0,1
16351,176683,1,0,0,0,1290,3,90,0
17335,169301,1,0,0,0,-1925,3.333333333,0,0
17334,169301,1,0,0,0,-1925,4.333333333,0,0
18122,167473,1,0,0,0,-2660,4,0,0
18584,162432,1,0,0,0,-5247,4,0,0
136,727239,1,0,0,0,0,3.333333333,0,0
661,725012,1,0,0,0,-25399,3.333333333,0,0
1188,690635,1,0,0,0,-40515,2.333333333,0,0
1719,673438,1,0,0,0,-22659,2.333333333,0,0
2256,650540,1,0,0,0,-25974,2.666666667,0,0
2793,632216,1,0,0,0,-19425,3,0,0
3331,620573,1,0,0,0,-12742,3,0,0
3870,609844,1,0,0,0,-11656,3.333333333,0,0
4412,599268,1,0,0,0,-11813,3.666666667,0,0
4958,593127,1,0,0,0,-6765,4.333333333,0,0
5506,587493,1,0,0,0,-6270,4.333333333,0,0
6056,584643,1,0,0,0,-3653,4,0,0
6608,580592,1,0,0,0,-4595,3,0,0
7161,578545,1,0,0,0,-2335,2.666666667,0,0
7717,575731,1,0,0,0,-3058,2.666666667,0,0
8275,571585,1,0,0,0,-4325,3.666666667,0,0
8834,568906,1,0,0,0,-3384,3.333333333,0,0
9396,566084,1,0,0,0,-3242,3.666666667,0,0
9961,568720,1,0,0,0,483,3,0,0
10529,602186,1,0,0,0,22332,3.333333333,0,0
11097,627019,1,0,0,0,25632,3.666666667,0,0.333333333
11667,670174,1,0,0,0,35335,3.333333333,0,0.333333333
12241,717380,1,0,0,0,43329,3,0,0.333333333
12820,745096,1,0,0,0,26223,2.333333333,90,0
13403,744274,1,0,0,0,-5201,2.666666667,0,0
14057,729162,1,0,0,0,-11174,3.333333333,0,0
14613,701816,1,0,0,0,-23415,3.333333333,0,0
15141,698265,1,0,0,0,-8687,3,0,0
15746,689440,1,0,0,0,-9204,2.333333333,0,0
16352,677454,1,0,0,0,-12307,3,0,0
17337,688639,1,0,0,0,-5091,3.333333333,0,0
17336,688639,1,0,0,0,-5091,4.333333333,0,0
18123,664964,1,0,0,0,-6050,4,0,0
18585,649418,1,0,0,0,-15298,4,0,0
137,12383,1,0,0,0,0,3.333333333,0,0
662,11333,1,0,0,0,-1698,3.333333333,0,0
1189,10149,1,0,0,0,-1523,2.333333333,0,0
1720,9620,1,0,0,0,-891,2.333333333,0,0
2257,8794,1,0,0,0,-938,2.666666667,0,0
2794,8251,1,0,0,0,-610,3,0,0
3332,8121,1,0,0,0,-312,3,0,0
3871,8084,1,0,0,0,-173,3.333333333,0,0
4413,7927,1,0,0,0,-313,3.666666667,0,0
4959,7767,1,0,0,0,-195,4.333333333,0,0
5507,7605,1,0,0,0,-192,4.333333333,0,0
6057,7500,1,0,0,0,-125,4,0,0
6609,7405,1,0,0,0,-140,3,0,0
7162,7477,1,0,0,0,32,2.666666667,0,0
7718,7530,1,0,0,0,-1,2.666666667,0,1.666666667
8276,7579,1,0,0,0,-12,3.666666667,0,2
8835,7672,1,0,0,0,18,3.333333333,0,5
9397,11418,1,0,0,0,3086,3.666666667,90,4.333333333
9962,24420,1,0,0,0,10681,3,90,6
10530,35092,1,0,0,0,10583,3.333333333,90,3.333333333
11098,47499,1,0,0,0,12689,3.666666667,90,2.333333333
11668,105696,1,0,0,0,55250,3.333333333,90,1.333333333
12242,88113,1,0,0,0,-16023,3,44,3
12821,75698,1,0,0,0,-12882,2.333333333,0,4
13404,82253,1,0,0,0,5662,2.666666667,90,4
14058,91976,1,0,0,0,9540,3.333333333,90,2.333333333
14614,96561,1,0,0,0,4585,3.333333333,90,1.333333333
15142,100383,1,0,0,0,3486,3,90,0.666666667
15747,107200,1,0,0,0,6557,2.333333333,90,3.333333333
16353,101328,1,0,0,0,-5874,3,0,4.333333333
17339,99208,1,0,0,0,4202,3.333333333,90,7.333333333
17338,99208,1,0,0,0,4202,4.333333333,90,5
18124,116285,1,0,0,0,10919,4,90,4.666666667
18586,108447,1,0,0,0,-5527,4,90,4
138,428025,0,1,0,0,0,3.333333333,0,2.333333333
663,417659,0,1,0,0,-21868,3.333333333,90,0.333333333
1190,389862,0,1,0,0,-30758,2.333333333,90,2
1721,314755,0,1,0,0,-74312,2.333333333,0,3.666666667
2258,238638,0,1,0,0,-77133,2.666666667,0,3.666666667
2795,238564,0,1,0,0,-3420,3,90,2.333333333
3333,233984,0,1,0,0,-4506,3,90,1
3872,224963,0,1,0,0,-8908,3.333333333,90,1.333333333
4414,208026,0,1,0,0,-17458,3.666666667,90,1
4960,194886,0,1,0,0,-13071,4.333333333,90,0.666666667
5508,183826,0,1,0,0,-11446,4.333333333,90,2.333333333
6058,177999,0,1,0,0,-6121,4,90,4
6610,166863,0,1,0,0,-10924,3,59,4
7163,168949,0,1,0,0,1041,2.666666667,90,3
7719,169858,0,1,0,0,798,2.666666667,90,1
8277,166760,0,1,0,0,-2854,3.666666667,90,1.333333333
8836,151303,0,1,0,0,-14744,3.333333333,90,2.333333333
9398,149557,0,1,0,0,-2868,3.666666667,0,3
9963,151111,0,1,0,0,880,3,90,4.666666667
10531,150968,0,1,0,0,-209,3.333333333,90,3
11099,153348,0,1,0,0,2010,3.666666667,90,4.333333333
11669,164483,0,1,0,0,9986,3.333333333,90,3
12243,159677,0,1,0,0,-4256,3,90,4.666666667
12822,187941,0,1,0,0,25569,2.333333333,90,2.666666667
13405,180386,0,1,0,0,-5164,2.666666667,90,2.666666667
14059,185043,0,1,0,0,2443,3.333333333,90,1
14615,180458,0,1,0,0,-4345,3.333333333,0,1.333333333
15143,202060,0,1,0,0,20054,3,90,1
15748,211039,0,1,0,0,9196,2.333333333,90,2.666666667
16354,216490,0,1,0,0,5271,3,90,2.666666667
17341,227604,0,1,0,0,11289,3.333333333,90,4.333333333
17340,227604,0,1,0,0,11289,4.333333333,90,2.333333333
18125,225580,0,1,0,0,3571,4,90,2
18587,204715,0,1,0,0,-19290,4,72,0
139,779,0,1,0,0,0,3.333333333,0,0
664,756,0,1,0,0,-115,3.333333333,0,0
1191,686,0,1,0,0,-79,2.333333333,0,0
1722,651,0,1,0,0,-51,2.333333333,0,0
2259,601,0,1,0,0,-62,2.666666667,0,0
2796,589,0,1,0,0,-19,3,0,0
3334,573,0,1,0,0,-20,3,0,0
3873,562,0,1,0,0,-11,3.333333333,0,0
4415,549,0,1,0,0,-17,3.666666667,0,0
4961,550,0,1,0,0,-4,4.333333333,0,0
5509,542,0,1,0,0,-11,4.333333333,0,0
6059,538,0,1,0,0,-5,4,0,0
6611,540,0,1,0,0,1,3,0,0
7164,541,0,1,0,0,-1,2.666666667,0,0
7720,561,0,1,0,0,11,2.666666667,0,0
8278,574,0,1,0,0,10,3.666666667,0,0
8837,615,0,1,0,0,23,3.333333333,0,0
9399,633,0,1,0,0,9,3.666666667,0,0
9964,685,0,1,0,0,31,3,0,0
10532,690,0,1,0,0,-9,3.333333333,0,0
11100,716,0,1,0,0,10,3.666666667,0,0
11670,742,0,1,0,0,2,3.333333333,0,0.333333333
12244,749,0,1,0,0,-6,3,0,0.333333333
12823,783,0,1,0,0,18,2.333333333,0,0.333333333
13406,842,0,1,0,0,44,2.666666667,1,0.333333333
14060,853,0,1,0,0,7,3.333333333,0,0.333333333
14616,877,0,1,0,0,-9,3.333333333,0,1
15144,923,0,1,0,0,35,3,13,0.666666667
15749,957,0,1,0,0,33,2.333333333,0,2.666666667
16355,1045,0,1,0,0,78,3,90,2
17343,1392,0,1,0,0,200,3.333333333,90,2.333333333
17342,1392,0,1,0,0,200,4.333333333,90,0.666666667
18126,1394,0,1,0,0,99,4,0,2
18588,1338,0,1,0,0,-38,4,17,3.666666667
140,409020,0,1,0,0,0,3.333333333,0,0.333333333
665,381163,0,1,0,0,-41937,3.333333333,0,0.666666667
1192,356170,0,1,0,0,-30956,2.333333333,0,0.666666667
1723,345910,0,1,0,0,-15177,2.333333333,90,0.333333333
2260,335006,0,1,0,0,-13209,2.666666667,90,0
2797,339145,0,1,0,0,-1239,3,0,0
3335,348316,0,1,0,0,4382,3,0,0
3874,356749,0,1,0,0,6527,3.333333333,0,0
4416,353516,0,1,0,0,-3166,3.666666667,0,0
4962,350065,0,1,0,0,-4221,4.333333333,0,0.333333333
5510,345855,0,1,0,0,-4637,4.333333333,0,0.333333333
6060,347076,0,1,0,0,-427,4,0,0.333333333
6612,352067,0,1,0,0,3407,3,30,0
7165,349154,0,1,0,0,-2114,2.666666667,0,0
7721,344149,0,1,0,0,-5104,2.666666667,0,2.333333333
8279,339804,0,1,0,0,-4734,3.666666667,0,2.333333333
8838,334452,0,1,0,0,-5686,3.333333333,0,2.333333333
9400,349224,0,1,0,0,11604,3.666666667,90,0
9965,335872,0,1,0,0,-11435,3,0,0
10533,333384,0,1,0,0,-4189,3.333333333,0,0
11101,335412,0,1,0,0,1114,3.666666667,0,0
11671,330584,0,1,0,0,-5597,3.333333333,0,0
12245,321235,0,1,0,0,-9632,3,0,0
12824,317036,0,1,0,0,-4905,2.333333333,0,0.666666667
13407,314615,0,1,0,0,-2732,2.666666667,0,0.666666667
14061,310744,0,1,0,0,-4191,3.333333333,0,0.666666667
14617,307420,0,1,0,0,-2879,3.333333333,90,0
15145,299756,0,1,0,0,-8695,3,0,0
15750,297937,0,1,0,0,-2354,2.333333333,90,0
16356,295930,0,1,0,0,-2337,3,0,0.333333333
17345,299601,0,1,0,0,-69,3.333333333,0,2
17344,299601,0,1,0,0,-69,4.333333333,0,2.333333333
18127,293710,0,1,0,0,-1109,4,90,2.333333333
18589,293833,0,1,0,0,482,4,90,2.666666667
141,29820,0,1,0,0,0,3.333333333,0,4.666666667
666,124187,0,1,0,0,48169,3.333333333,90,1.666666667
1193,222526,0,1,0,0,82040,2.333333333,82,1.333333333
1724,253343,0,1,0,0,26749,2.333333333,74,1
2261,247937,0,1,0,0,-6655,2.666666667,75,0.666666667
2798,223668,0,1,0,0,-23786,3,1,1
3336,192596,0,1,0,0,-31136,3,0,1.333333333
3875,176845,0,1,0,0,-16731,3.333333333,13,1
4417,162169,0,1,0,0,-15407,3.666666667,81,0.666666667
4963,152466,0,1,0,0,-9991,4.333333333,90,0.666666667
5511,141180,0,1,0,0,-11611,4.333333333,0,1
6061,134366,0,1,0,0,-7160,4,10,1
6613,129261,0,1,0,0,-5253,3,23,1
7166,126844,0,1,0,0,-2747,2.666666667,2,2.666666667
7722,123405,0,1,0,0,-3381,2.666666667,12,2.666666667
8280,120158,0,1,0,0,-3182,3.666666667,17,4.666666667
8839,120924,0,1,0,0,103,3.333333333,35,2.666666667
9401,118019,0,1,0,0,-2788,3.666666667,25,3
9966,136693,0,1,0,0,16126,3,90,0.666666667
10534,128430,0,1,0,0,-6389,3.333333333,0,1
11102,126401,0,1,0,0,-2572,3.666666667,68,0.666666667
11672,121200,0,1,0,0,-5429,3.333333333,0,1
12246,115464,0,1,0,0,-5760,3,7,5.333333333
12825,113387,0,1,0,0,-2332,2.333333333,15,5.666666667
13408,112008,0,1,0,0,-1276,2.666666667,19,7
14062,125069,0,1,0,0,11415,3.333333333,90,4
14618,141675,0,1,0,0,10875,3.333333333,90,5
15146,163420,0,1,0,0,25580,3,90,3.666666667
15751,194709,0,1,0,0,30592,2.333333333,90,4
16357,236390,0,1,0,0,40276,3,90,2.666666667
17347,406820,0,1,0,0,84046,3.333333333,90,4.333333333
17346,406820,0,1,0,0,84046,4.333333333,90,2.666666667
18128,309336,0,1,0,0,433,4,90,2.333333333
18590,284275,0,1,0,0,-25261,4,90,0.333333333
142,244166,0,1,0,0,0,3.333333333,0,4
667,304696,0,1,0,0,19439,3.333333333,90,0.666666667
1194,307991,0,1,0,0,-4170,2.333333333,90,2.666666667
1725,297381,0,1,0,0,-14634,2.333333333,90,4.333333333
2262,266708,0,1,0,0,-32326,2.666666667,90,7.333333333
2799,265053,0,1,0,0,-4069,3,90,5.666666667
3337,264372,0,1,0,0,-1783,3,90,4
3876,281692,0,1,0,0,12377,3.333333333,90,1
4418,267281,0,1,0,0,-14367,3.666666667,90,1
4964,246998,0,1,0,0,-20142,4.333333333,90,1.333333333
5512,228925,0,1,0,0,-19015,4.333333333,90,3
6062,218671,0,1,0,0,-11044,4,90,5
6614,213583,0,1,0,0,-5997,3,90,4.666666667
7167,227840,0,1,0,0,11906,2.666666667,90,3
7723,234661,0,1,0,0,6477,2.666666667,90,2.666666667
8281,235654,0,1,0,0,178,3.666666667,90,2.333333333
8840,215619,0,1,0,0,-18696,3.333333333,54,4.666666667
9402,220603,0,1,0,0,2805,3.666666667,90,3.333333333
9967,233425,0,1,0,0,10083,3,90,7.333333333
10535,228717,0,1,0,0,-3915,3.333333333,90,5
11103,228032,0,1,0,0,-2084,3.666666667,90,4.333333333
11673,250345,0,1,0,0,17259,3.333333333,90,1.333333333
12247,241216,0,1,0,0,-9053,3,90,3
12826,251752,0,1,0,0,8407,2.333333333,90,4
13409,283099,0,1,0,0,25885,2.666666667,90,3.666666667
14063,285816,0,1,0,0,5986,3.333333333,90,2
14619,312257,0,1,0,0,14011,3.333333333,90,1.666666667
15147,303766,0,1,0,0,2782,3,90,1.333333333
15752,303920,0,1,0,0,-303,2.333333333,82,6
16358,311247,0,1,0,0,6359,3,90,5.666666667
17349,326041,0,1,0,0,21216,3.333333333,90,7.333333333
17348,326041,0,1,0,0,21216,4.333333333,90,2.666666667
18129,359510,0,1,0,0,30977,4,90,2.333333333
18591,342379,0,1,0,0,-8037,4,90,2.666666667
143,67303,0,1,0,0,0,3.333333333,0,3.666666667
668,83156,0,1,0,0,694,3.333333333,90,1.666666667
1195,86968,0,1,0,0,-1189,2.333333333,90,4
1726,90614,0,1,0,0,248,2.333333333,90,5
2263,85338,0,1,0,0,-6469,2.666666667,90,4.666666667
2800,94251,0,1,0,0,5983,3,90,2.666666667
3338,100643,0,1,0,0,4593,3,90,1
3877,97676,0,1,0,0,-3090,3.333333333,90,1.333333333
4419,93235,0,1,0,0,-5252,3.666666667,90,1
4965,88264,0,1,0,0,-5208,4.333333333,90,1.333333333
5513,84100,0,1,0,0,-4563,4.333333333,90,2.666666667
6063,81369,0,1,0,0,-3074,4,90,4.666666667
6615,76455,0,1,0,0,-5083,3,90,4.333333333
7168,78261,0,1,0,0,1111,2.666666667,90,3
7724,80358,0,1,0,0,1601,2.666666667,90,3.333333333
8282,80951,0,1,0,0,235,3.666666667,90,3.333333333
8841,82636,0,1,0,0,732,3.333333333,90,5
9403,89842,0,1,0,0,5627,3.666666667,90,3
9968,98775,0,1,0,0,6881,3,90,5
10536,100271,0,1,0,0,1171,3.333333333,90,4
11104,100784,0,1,0,0,-220,3.666666667,90,3.333333333
11674,110880,0,1,0,0,7255,3.333333333,90,1.666666667
12248,109027,0,1,0,0,-2191,3,90,3
12827,110303,0,1,0,0,197,2.333333333,90,4
13410,111981,0,1,0,0,1049,2.666666667,90,4
14064,117565,0,1,0,0,4536,3.333333333,90,1.666666667
14620,126603,0,1,0,0,5794,3.333333333,90,0.666666667
15148,117768,0,1,0,0,-6325,3,76,0
15753,104364,0,1,0,0,-13536,2.333333333,0,0
16359,94088,0,1,0,0,-10413,3,0,0
17351,84663,0,1,0,0,-4407,3.333333333,0,0
17350,84663,0,1,0,0,-4407,4.333333333,0,0
18130,82710,0,1,0,0,-2201,4,0,0
18592,81288,0,1,0,0,-1620,4,0,0
144,4442,0,1,0,0,0,3.333333333,0,0
669,4440,0,1,0,0,-572,3.333333333,0,0
1196,4174,0,1,0,0,-445,2.333333333,0,0
1727,3958,0,1,0,0,-299,2.333333333,0,0
2264,3721,0,1,0,0,-286,2.666666667,0,0
2801,3572,0,1,0,0,-170,3,0,0
3339,3354,0,1,0,0,-234,3,0,0
3878,3168,0,1,0,0,-192,3.333333333,0,0
4420,3128,0,1,0,0,-63,3.666666667,0,0
4966,3080,0,1,0,0,-53,4.333333333,0,0
5514,3042,0,1,0,0,-49,4.333333333,0,0
6064,3020,0,1,0,0,-38,4,0,0
6616,3003,0,1,0,0,-34,3,0,0
7169,3000,0,1,0,0,-9,2.666666667,0,0
7725,2967,0,1,0,0,-33,2.666666667,0,0
8283,2941,0,1,0,0,-27,3.666666667,0,0
8842,2929,0,1,0,0,-22,3.333333333,0,0
9404,2907,0,1,0,0,-26,3.666666667,0,0
9969,2925,0,1,0,0,-3,3,0,0
10537,2897,0,1,0,0,-30,3.333333333,0,0
